Tweet Id,Event,earthquake,fire,vol,TSUNAMI,storm,hurricane,No
1.43109E+18,"#AirolaFire off Parrotts Ferry Rd and Airola Rd, west of Columbia in Calaveras County is 700 acres and 25% contained.
@CALFIRETCU  
 ",0,1,0,0,0,0,0
1.43109E+18,"#RockFire off Gulley View Rd and Rock Canyon Rd, Anza in Riverside County is 295 acres and 80% contained.
@CALFIRERRU
 
 ",0,1,0,0,0,0,0
1.43109E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county remains 156,557 acres and 20% contained.  Unified Command:  
@CALFIRESHU &amp;  @ShastaTrinityNF 

 ",0,1,0,0,0,0,0
1.43109E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 22,474 acres and 19% contained. Lead Agency: @kerncountyfire &amp; @sequoiaforest 

 ",0,1,0,0,0,0,0
1.43109E+18,#CaldorFire Continued,0,1,0,0,0,0,0
1.43109E+18,"#WestwardFire off South San Gorgonio Ave and 4th St, Banning, Riverside County is 160 acres and 90% contained. Updated acreage due to better mapping. @CALFIRERRU 
 
 ",0,1,0,0,0,0,0
1.43109E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 139,510 acres and 12% contained.  Unified Command: 
@CALFIREAEU @EldoradoNF @ElDoradoSheriff 

 ",0,1,0,0,0,0,0
1.43107E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 749,713 acres and 45% contained. Unified Command: @CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF, and @NatlParkService 

 ",0,1,0,0,0,0,0
1.43107E+18,"#WashingtonFire near Golf Links Road and Highway 108, West of Sonora in Tuolumne County is 80 acres and 5% contained. 
Unified Command: @CALFIRETCU &amp; City of Sonora

 ",0,1,0,0,0,0,0
1.43104E+18,"#MonumentFire - Roadblock update. @CALFIRESHU 

 ",0,1,0,0,0,0,0
1.43104E+18,"#WashingtonFire near Golf Links Road and Highway 108, West of Sonora in Tuolumne County is 50 acres. 
@CALFIRETCU 

 ",0,1,0,0,0,0,0
1.43102E+18,#RedFlagWarning in effect for northern California Friday morning through Saturday morning for breezy north winds and low humidity. This is #CriticalFireWeather so use caution outdoors. More tips:,0,1,0,0,0,0,0
1.43101E+18,"New incident: #WashingtonFire near Golf Links Road and Highway 108, West of Sonora in Tuolumne County is 35 acres. 
@CALFIRETCU 
 ",0,1,0,0,0,0,0
1.43092E+18,"#RockFire off Gulley View Rd and Rock Canyon Rd, Anza in Riverside County is 295 acres and 70% contained.
@CALFIRERRU 
 ",0,1,0,0,0,0,0
1.43092E+18,"Correction: #CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 136,643 acres and 12% contained.  Unified Command: @CALFIREAEU, @EldoradoNF, @ElDoradoSheriff
 ",0,1,0,0,0,0,0
1.4309E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 747,091 acres and 45% contained. Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, 
@LassenNF, and @NatlParkService

 ",0,1,0,0,0,0,0
1.4309E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county remains 157,287 acres and 20% contained.  Unified Command: @CALFIRESHU &amp; @ShastaTrinityNF
 
 ",0,1,0,0,0,0,0
1.4309E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 22,030 acres and 19% contained. Lead Agency: @kerncountyfire &amp; @sequoiaforest
 
 ",0,1,0,0,0,0,0
1.4309E+18,"#BennettFire off East Bennett Rd and Lava Rock Ave, Grass Valley in Nevada County is 59 acres and 70% contained. Unified Command: @CALFIRENEU
 and Nevada County Consolidated Fire District and Grass Valley Fire Department.

 ",0,1,0,0,0,0,0
1.4309E+18,"#SouthFire off North of Glen Helen, east of Sierra Ave. and Lytle Creek Rd. west of the 15 Fwy. in San Bernardino County is 700 acres. Evacuations Warnings in effect. Unified Command: @CALFIREBDU and  @SanBernardinoNF
 
 ",0,1,0,0,0,0,0
1.4309E+18,"#AirolaFire off Parrotts Ferry Rd and Airola Rd, west of Columbia in Calaveras County is 700 acres and 10% contained. Evacuations in progress. @CALFIRETCU
 
 ",0,1,0,0,0,0,0
1.43073E+18,"#SouthFire off North of Glen Helen, east of Sierra Ave. and Lytle Creek Rd. west of the 15 Fwy. is 500 acres. Evacuations Warnings in effect. Unified Command: 
@CALFIREBDU and  @SanBernardinoNF 

 ",0,1,0,0,0,0,0
1.43073E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 21,345  acres and 19% contained. Lead Agency: 
@kerncountyfire &amp; @sequoiaforest 

 ",0,1,0,0,0,0,0
1.43073E+18,"#RockFire off Gulley View Rd and Rock Canyon Rd, Anza in Riverside County is 295 acres and 65% contained. 
@CALFIRERRU
   ",0,1,0,0,0,0,0
1.43073E+18,"#MuleFire near Placer Rd and Muletown Road, southwest of Redding in Shasta County is 10 acres and 100% contained. @CALFIRESHU
 
 ",0,1,0,0,0,0,0
1.43072E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 126,566 acres and 12% contained.  Unified Command: @CALFIREAEU, @EldoradoNF, 
@ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.43072E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 742,724 acres and 45% contained. Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, 
@LassenNF, and @NatlParkService

 ",0,1,0,0,0,0,0
1.43071E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county remains 154,344 acres and 20% contained.  Unified Command: @CALFIRESHU
 &amp; @ShastaTrinityNF 

 ",0,1,0,0,0,0,0
1.4307E+18,"#BennettFire off East Bennett Rd and Lava Rock Ave, Grass Valley in Nevada County is 59 acres and 60% contained. Unified Command: @CALFIRENEU and Nevada County Consolidated Fire District and Grass Valley Fire Department.

 ",0,1,0,0,0,0,0
1.43069E+18,#DixieFire | CORRECTED | SHASTA COUNTY EVACUATION ORDER,0,1,0,0,0,0,0
1.43069E+18,"#BennettFire off East Bennett Rd and Lava Rock Ave, Grass Valley in Nevada County is 40 acres. Unified Command: @CALFIRENEU, Nevada County Consolidated Fire District and Grass Valley Fire Department

 ",0,1,0,0,0,0,0
1.43069E+18,"#WestwardFire off South San Gorgonio Ave and 4th St, Banning, Riverside County is 200 acres and 10% contained. @CALFIRERRU 

 ",0,1,0,0,0,0,0
1.43069E+18,#DixieFire | SHASTA COUNTY EVACUATION ORDER,0,1,0,0,0,0,0
1.43068E+18,"#AirolaFire off Parrotts Ferry Rd and Airola Rd, west of Columbia in Calaveras County is 700 acres. Evacuations in progress. @CALFIRETCU
 
 ",0,1,0,0,0,0,0
1.43068E+18,"New Incident: #BennettFire off East Bennett Rd and Lava Rock Ave, Grass Valley in Nevada County is 25 acres. @CALFIRENEU 

 ",0,1,0,0,0,0,0
1.43068E+18,#MonumentFire Weaverville Evacuation Warnings Lifted,0,1,0,0,0,0,0
1.43067E+18,"New incident: #WestwardFire off South San Gorgonio Ave and 4th St, Banning, Riverside County is 150 acres @CALFIRERRU  ",0,1,0,0,0,0,0
1.43067E+18,"New Incident: #SouthFire off North of Glen Helen, east of Sierra Ave. and Lytle Creek Rd. west of the 15 Fwy. is 300 acres. Evacuations Warnings in effect. Unified Command: @CALFIREBDU  and  @SanBernardinoNF 
 ",0,1,0,0,0,0,0
1.43067E+18,"New Incident: #AirolaFire off Parrotts Ferry Rd and Airola Rd, west of Columbia in Calaveras county is 300 acres. @CALFIRETCU 
 ",0,1,0,0,0,0,0
1.43066E+18,"New Incident: #MuleFire near Placer Rd and Muletown Road, southwest of Redding in Shasta County is 15 acres and 30% contained. @CALFIRESHU 

 ",0,1,0,0,0,0,0
1.43056E+18,"Today, over 14,200 firefighters remain on the frontlines of 12 active large wildfires that have burned over 1.62 million acres. Get the latest on these incidents at:  ",0,1,0,0,0,0,0
1.43055E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 119,560 acres and 73% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU 

 ",0,1,0,0,0,0,0
1.43055E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 20,678 acres and 19% contained. Lead Agency: 
@kerncountyfire &amp; @sequoiaforest 

 ",0,1,0,0,0,0,0
1.43055E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county remains 154,344 acres and 20% contained.  Unified Command: 
@CALFIRESHU &amp; @ShastaTrinityNF 

 ",0,1,0,0,0,0,0
1.43055E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 735,064 acres and 45% contained. Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, 
@LassenNF, and @NatlParkService

 ",0,1,0,0,0,0,0
1.43053E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 126,182 acres and 11% contained.  Unified Command: @CALFIREAEU, @EldoradoNF, 
@ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.43037E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 122,980 acres and 11% contained.  Unified Command: @CALFIREAEU, @EldoradoNF , @ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.43037E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 19502 acres and 19% contained. Lead Agency: 
@kerncountyfire &amp; @sequoiaforest 
 
 ",0,1,0,0,0,0,0
1.43036E+18,"#RockFire off Gulley View Rd and Rock Canyon Rd, Anza in Riverside County is 250 acres. 
@CALFIRERRU 
 
 ",0,1,0,0,0,0,0
1.43036E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 733,475 acres and 43% contained. Unified Command: @CALFIRE_ButteCo,  @CALFIRETGU, @CALFIRELMU, @LassenNF, and @NatlParkService

 ",0,1,0,0,0,0,0
1.43036E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county remains 152,125 acres and 20% contained.  Unified Command: 
@CALFIRESHU @ShastaTrinityNF  
 ",0,1,0,0,0,0,0
1.43032E+18,"New Incident: #RockFire off Gulley View Rd and Rock Canyon Rd, Anza in Riverside County is 75 acres. @CALFIRERRU 
 ",0,1,0,0,0,0,0
1.43027E+18,#RedFlagWarning in effect for northeastern California for this afternoon through this evening due to gusty winds and low humidity. This is #CriticalFireWeather so use caution outdoors. More tips:,0,1,0,0,0,0,0
1.43021E+18,"Today, over 14,100 firefighters remain on the frontlines of 12 active large wildfires that have burned over 1.54 million acres. Get the latest on these incidents at:  ",0,1,0,0,0,0,0
1.43021E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 152,125 acres and 20% contained.  Unified Command: 
@CALFIRESHU, @ShastaTrinityNF and @CAL_FIRE 

 ",0,1,0,0,0,0,0
1.43019E+18,#DixieFire correction to 41% contained.,0,1,0,0,0,0,0
1.43019E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 731,310 acres and 40% contained. Unified Command: @CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, @LassenNF, and @NatlParkService

 ",0,1,0,0,0,0,0
1.43019E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 117,704 acres and 9% contained.  Unified Command: @CALFIREAEU, @EldoradoNF, 
@ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.43018E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 16,002 acres and 19% contained. 
Lead Agency: 
@kerncountyfire &amp; @sequoiaforest 
 
 ",0,1,0,0,0,0,0
1.43017E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 118,624 acres and 71% contained. Unified Command: @ShastaTrinityNF &amp; @CALFIRETGU
  ",0,1,0,0,0,0,0
1.43003E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 727,896 acres and 40% contained. Unified Command: @CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, @LassenNF, and @NatlParkService

 ",0,1,0,0,0,0,0
1.43002E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County remains 118,090 acres and 68% contained. Unified Command: 
@ShastaTrinityNF  &amp; @CALFIRETGU 
 ",0,1,0,0,0,0,0
1.43001E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 114,166 acres and 9% contained.  Unified Command: @CALFIREAEU, @EldoradoNF, @ElDoradoSheriff

  ",0,1,0,0,0,0,0
1.43001E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 150,011 acres and 20% contained.  Unified Command: @CALFIRESHU, @ShastaTrinityNF and @CAL_FIRE 
 
",0,1,0,0,0,0,0
1.43001E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 15,173 acres and 15% contained. 
Lead Agency: 
@kerncountyfire   &amp;  @sequoiaforest 
 ",0,1,0,0,0,0,0
1.4299E+18,#DixieFire - Lassen County Sheriff evacuation order and warnings reduced for some areas,0,1,0,0,0,0,0
1.42988E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 106,562 acres and 5% contained.  Unified Command: @CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff
  ",0,1,0,0,0,0,0
1.42983E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County remains 118,090 acres and 68% contained. Unified Command: @ShastaTrinityNF &amp; @CALFIRETGU 

 ",0,1,0,0,0,0,0
1.42983E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 150,011 acres and 20% contained.  Unified Command: 
@CALFIRESHU and @ShastaTrinityNF 

 ",0,1,0,0,0,0,0
1.42982E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 725,821 acres and 40% contained. 
Unified Command:  @CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService
 ",0,1,0,0,0,0,0
1.42966E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 13,816 acres and 10% contained. 
Lead Agency: @kerncountyfire &amp;  @sequoiaforest
 
 ",0,1,0,0,0,0,0
1.42964E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County remains 117,985 acres and 66% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU

 ",0,1,0,0,0,0,0
1.42963E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 104,309 acres and 5% contained.  Unified Command: @CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff 

 ",0,1,0,0,0,0,0
1.42963E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 724,110 acres and 38% contained. 

Unified Command:  
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService

 ",0,1,0,0,0,0,0
1.42962E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 148,213 acres and 20% contained.  Unified Command: @CALFIRESHU and @ShastaTrinityNF

 ",0,1,0,0,0,0,0
1.4295E+18,"Today, over 13,200 firefighters remain on the frontlines of 13 active large wildfires that have burned over 1.54 million acres. Get the latest on these incidents at:  ",0,1,0,0,0,0,0
1.42949E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 13,341 acres and 10% contained. 
Lead Agency: @kerncountyfire &amp;  @sequoiaforest
 
 ",0,1,0,0,0,0,0
1.42949E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 117,985 acres and 66% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU

 ",0,1,0,0,0,0,0
1.42946E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 147,323 acres and 16% contained.  Unified Command: 
@CALFIRESHU and @ShastaTrinityNF

 ",0,1,0,0,0,0,0
1.42946E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 98,149 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.42945E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 721,298 acres and 37% contained. 

Unified Command:  
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService

 ",0,1,0,0,0,0,0
1.42929E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 90,107 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.42929E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 12,037 acres and 5% contained. 
Lead Agency: @kerncountyfire &amp;  @sequoiaforest 

 ",0,1,0,0,0,0,0
1.42929E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county remains 145,357 acres and 16% contained.  Unified Command: @CALFIRESHU and @ShastaTrinityNF

 ",0,1,0,0,0,0,0
1.42928E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 717,308 acres and 36% contained. 

Unified Command:  
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService

 ",0,1,0,0,0,0,0
1.42927E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County remains 116,423 acres and 64% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU

 ",0,1,0,0,0,0,0
1.42912E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County remains 116,423 acres and 64% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU

 ",0,1,0,0,0,0,0
1.42912E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 10,061 acres and 5% contained. 
Lead Agency: @kerncountyfire &amp;  @sequoiaforest

 ",0,1,0,0,0,0,0
1.42911E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 145,357 acres and 16% contained.  Unified Command: @CALFIRESHU and @ShastaTrinityNF

 ",0,1,0,0,0,0,0
1.42911E+18,"Today, over 12,900 firefighters remain on the frontlines of 13 active large wildfires that have burned over 1.5 million acres. Get the latest on these incidents at:  ",0,1,0,0,0,0,0
1.42909E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 184 acres and 100% contained. 
@CALFIRENEU

 ",0,1,0,0,0,0,0
1.42909E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 714,219 acres and 35% contained. 

Unified Command:  
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService

 ",0,1,0,0,0,0,0
1.42908E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 82,444 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff
 
 ",0,1,0,0,0,0,0
1.42892E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and 98% contained. 
@CALFIRENEU

 ",0,1,0,0,0,0,0
1.42892E+18,"#CaldorFire Update to Evacuation Warnings. 

Unified Command: @CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff ",0,1,0,0,0,0,0
1.42892E+18,"#CacheFire off Dam Rd and Wilkinson Ave in Lake County is 83 acres and 45% contained. Unified Command: @LakeCountyFire &amp; @CALFIRELNU

 ",0,1,0,0,0,0,0
1.42891E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 75,845 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff 

 ",0,1,0,0,0,0,0
1.42891E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County remains 115,996 acres and 52% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU

 ",0,1,0,0,0,0,0
1.42891E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 705,000 acres and 35% contained. 

Unified Command:  @CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService

 ",0,1,0,0,0,0,0
1.42891E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 142,066 acres and 16% contained. Change in acreage due to better mapping. Unified Command: @CALFIRESHU and @ShastaTrinityNF

 ",0,1,0,0,0,0,0
1.42881E+18,#DixieFire - West Zone Briefing &amp; Virtual Community Meeting - August 20th at 7:00PM. @CALFIRELMU,0,1,0,0,0,0,0
1.42875E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 142,250 acres and 10% contained. Unified Command: 
@CALFIRESHU and @ShastaTrinityNF 

 ",0,1,0,0,0,0,0
1.42875E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 115,996 acres and 52% contained. Unified Command: @ShastaTrinityNF
 &amp; @CALFIRETGU
 ",0,1,0,0,0,0,0
1.42875E+18,"Today, over 12,400 firefighters remain on the frontlines of 14 active large wildfires that have burned over 1.4 million acres. Get the latest on these incidents at:  ",0,1,0,0,0,0,0
1.42873E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 700,630 acres and 35% contained. 

Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService
 
 ",0,1,0,0,0,0,0
1.42873E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 73,415 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.42872E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and 99% contained. 
@CALFIRENEU

 ",0,1,0,0,0,0,0
1.42856E+18,"#CacheFire off Dam Rd and Wilkinson Ave in Lake County is 75 acres and 40% contained. Change in acreage due to better mapping. Unified Command: @LakeCountyFire &amp; @CALFIRELNU

 ",0,1,0,0,0,0,0
1.42855E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 136,379 acres and 10% contained. Unified Command: 
@CALFIRESHU and @ShastaTrinityNF
 
 ",0,1,0,0,0,0,0
1.42855E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 184 acres and 99% contained. 
@CALFIRENEU

 ",0,1,0,0,0,0,0
1.42855E+18,"#BellFire off Bell Springs Road and Foster Creek Road, East of Leggett in Mendocino County is 50 acres and 100% contained. 
@CALFIRE_MEU

 ",0,1,0,0,0,0,0
1.42855E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 68,630 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff

 ",0,1,0,0,0,0,0
1.42854E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 699,666 acres and 35% contained. 

Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService 

 ",0,1,0,0,0,0,0
1.42854E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 113,328 acres and 51% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU
 
 ",0,1,0,0,0,0,0
1.42844E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 3,223 acres. 
Lead Agency: @kerncountyfire &amp;  @sequoiaforest 

 ",0,1,0,0,0,0,0
1.42837E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 678,369 acres and 35% contained. 

Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService ",0,1,0,0,0,0,0
1.42837E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and 95% contained. 
@CALFIRENEU
 
 ",0,1,0,0,0,0,0
1.42836E+18,"#BellFire off Bell Springs Road and Foster Creek Road, East of Leggett in Mendocino County is 50 acres and 95% contained. @CALFIRE_MEU

 ",0,1,0,0,0,0,0
1.42836E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 65,474 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff
 
 ",0,1,0,0,0,0,0
1.42822E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 111,016 acres and 51% contained. Unified Command: @ShastaTrinityNF &amp; 
@CALFIRETGU 

 ",0,1,0,0,0,0,0
1.42822E+18,"#CacheFire off Dam Rd and Wilkinson Ave in Lake County is 80 acres and 20% contained. Unified Command: @LakeCountyFire &amp; @CALFIRELNU  

For more information:  ",0,1,0,0,0,0,0
1.42821E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 62,586 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff 

 ",0,1,0,0,0,0,0
1.42821E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 128,613 acres and 10% contained. Unified Command: @CALFIRESHU and @ShastaTrinityNF 

 ",0,1,0,0,0,0,0
1.4282E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 662,647 acres and 35% contained. 

Unified Command: @CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService 

 ",0,1,0,0,0,0,0
1.42818E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 900 acres. Lead Agency: @kerncountyfire &amp; @sequoiaforest 

 ",0,1,0,0,0,0,0
1.42818E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 184 acres and is 95% contained. @CALFIRENEU 

 ",0,1,0,0,0,0,0
1.42818E+18,"#BellFire off Bell Springs Road and Foster Creek Road, east of Leggett in Mendocino County remains 50 acres and 95% contained. @CALFIRE_MEU 

 ",0,1,0,0,0,0,0
1.42818E+18,"@kerncountyfire Per Kern County Fire: @kerncountyfire 1h
Incident Alert #FrenchFire east of Lake Isabella. Currently 50 acres and growing.",0,1,0,0,0,0,0
1.42818E+18,"New Incident: #FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 50 acres. Lead Agency: @kerncountyfire &amp; @sequoiaforest 

For More Information:  ",0,1,0,0,0,0,0
1.42815E+18,#DixieFire - Lassen County Evacuation Status for Westwood residents. Effective Immediately. @CALFIRELMU,0,1,0,0,0,0,0
1.42804E+18,"CAL FIRE Incident Management Team 5 (IMT) has been activated to the #MonumentFire and IMT 6 has been activated to the #CaldorFire. IMTs are made up of trained personnel that are brought in to assist with the strategy, logistics, and management of largescale, expanding incidents. ",0,1,0,0,0,0,0
1.42804E+18,"#BellFire off Bell Springs Road and Foster Creek Road, east of Leggett in Mendocino County is 50 acres and 95% contained. 
@CALFIRE_MEU
  ",0,1,0,0,0,0,0
1.42803E+18,"Today, over 10,300 firefighters remain on the frontlines of 12 active large wildfires that have burned over 1.3 million acres. Get the latest on these incidents at:  ",0,1,0,0,0,0,0
